IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,7,8.47
47.236.12.73,2082,2082,false,SIN,Asia Pacific,Singapore,25,8.46
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,52,8.46
8.219.55.31,8880,8880,false,NRT,Asia Pacific,Tokyo,76,8.46
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.46
8.217.248.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,8.46
8.219.170.180,8443,8443,true,SIN,Asia Pacific,Singapore,160,8.46
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,114,8.46
8.219.247.203,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.46
8.209.241.128,2052,2052,false,NRT,Asia Pacific,Tokyo,84,8.46
8.219.197.111,2053,2053,true,SIN,Asia Pacific,Singapore,93,8.46
8.219.248.47,443,443,true,SIN,Asia Pacific,Singapore,81,8.45
8.222.140.87,2082,2082,false,SIN,Asia Pacific,Singapore,3,8.45
8.219.217.81,8080,8080,false,SIN,Asia Pacific,Singapore,32,8.45
8.217.167.88,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,8.45
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,191,8.45
8.222.197.251,2053,2053,true,SIN,Asia Pacific,Singapore,55,8.45
8.219.140.63,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.45
8.219.220.122,2096,2096,true,SIN,Asia Pacific,Singapore,167,8.45
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,189,8.45
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,8.45
47.74.4.47,2086,2086,false,NRT,Asia Pacific,Tokyo,77,8.45
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,8.45
8.222.167.8,2052,2052,false,SIN,Asia Pacific,Singapore,15,8.45
47.74.11.9,2087,2087,true,NRT,Asia Pacific,Tokyo,225,8.45
47.236.114.167,2095,2095,false,SIN,Asia Pacific,Singapore,17,8.45
8.209.243.172,8880,8880,false,NRT,Asia Pacific,Tokyo,71,8.44
8.209.241.128,2096,2096,true,NRT,Asia Pacific,Tokyo,73,8.44
47.245.113.12,2087,2087,true,SIN,Asia Pacific,Singapore,48,8.44
47.74.13.94,2083,2083,true,NRT,Asia Pacific,Tokyo,116,8.44
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,8.44
8.222.147.203,2087,2087,true,SIN,Asia Pacific,Singapore,154,8.43
8.219.84.102,8443,8443,true,SIN,Asia Pacific,Singapore,118,8.43
47.74.11.219,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.43
8.219.178.101,8080,8080,false,SIN,Asia Pacific,Singapore,16,8.43
8.222.136.247,2082,2082,false,SIN,Asia Pacific,Singapore,22,8.43
8.219.228.30,80,80,false,SIN,Asia Pacific,Singapore,15,8.43
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,8.43
8.209.222.31,2095,2095,false,NRT,Asia Pacific,Tokyo,74,8.43
8.222.168.234,2052,2052,false,SIN,Asia Pacific,Singapore,24,8.43
47.236.87.206,2096,2096,true,SIN,Asia Pacific,Singapore,152,8.42
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,8.42
8.219.206.180,2082,2082,false,SIN,Asia Pacific,Singapore,10,8.42
8.219.79.74,8443,8443,true,SIN,Asia Pacific,Singapore,143,8.42
47.236.194.67,8080,8080,false,SIN,Asia Pacific,Singapore,44,8.42
8.222.212.172,2086,2086,false,SIN,Asia Pacific,Singapore,5,8.42
47.236.76.199,2053,2053,true,SIN,Asia Pacific,Singapore,75,8.42
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,3,8.42
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,127,8.42
8.219.77.91,2087,2087,true,SIN,Asia Pacific,Singapore,88,8.42
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,245,8.42
47.74.3.2,2096,2096,true,NRT,Asia Pacific,Tokyo,94,8.41
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,68,8.41
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,171,8.41
47.236.4.129,2086,2086,false,SIN,Asia Pacific,Singapore,17,8.41
47.74.42.111,2086,2086,false,NRT,Asia Pacific,Tokyo,72,8.41
8.222.211.16,2053,2053,true,SIN,Asia Pacific,Singapore,118,8.41
47.74.16.255,8443,8443,true,NRT,Asia Pacific,Tokyo,234,8.41
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,92,8.40
8.219.193.202,443,443,true,SIN,Asia Pacific,Singapore,157,8.40
47.236.166.84,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.40
47.245.11.118,8443,8443,true,NRT,Asia Pacific,Tokyo,191,8.40
8.219.188.162,2082,2082,false,SIN,Asia Pacific,Singapore,7,8.40
8.219.191.40,2086,2086,false,SIN,Asia Pacific,Singapore,16,8.39
8.219.129.38,2096,2096,true,SIN,Asia Pacific,Singapore,107,8.39
8.219.145.245,2096,2096,true,SIN,Asia Pacific,Singapore,94,8.39
47.74.15.120,2087,2087,true,NRT,Asia Pacific,Tokyo,152,8.39
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,184,8.39
8.209.248.161,8443,8443,true,NRT,Asia Pacific,Tokyo,120,8.38
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,17,8.38
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,182,8.38
8.219.142.229,8080,8080,false,SIN,Asia Pacific,Singapore,8,8.38
47.236.15.73,8443,8443,true,SIN,Asia Pacific,Singapore,174,8.38
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.38
8.219.206.180,2096,2096,true,SIN,Asia Pacific,Singapore,172,8.38
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,8.38
8.219.60.68,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.37
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,8.37
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,8.37
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,8.36
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,77,8.36
8.209.242.25,2096,2096,true,NRT,Asia Pacific,Tokyo,93,8.36
47.236.104.123,8880,8880,false,SIN,Asia Pacific,Singapore,15,8.36
47.236.99.131,2053,2053,true,SIN,Asia Pacific,Singapore,122,8.36
47.245.8.185,2083,2083,true,NRT,Asia Pacific,Tokyo,78,8.36
8.222.229.22,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.36
8.219.56.205,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.35
8.222.190.225,2096,2096,true,SIN,Asia Pacific,Singapore,33,8.35
8.219.247.53,2083,2083,true,SIN,Asia Pacific,Singapore,190,8.35
8.219.101.72,80,80,false,SIN,Asia Pacific,Singapore,17,8.35
8.219.129.38,8880,8880,false,SIN,Asia Pacific,Singapore,28,8.35
